,name,dob,nat,score,events,environment,race,date,performance,place
341,Mateusz GOS,07 JUN 2002,POL,953,1500m [1500m ind.],Indoor,1000 Metres,23 JAN 2022,2:29.26,"Hala COS OPO, Spala (POL)"
342,Mateusz GOS,07 JUN 2002,POL,953,1500m [1500m ind.],Indoor,1500 Metres,06 FEB 2021,3:59.07,"Arena, Toruń (POL)"
343,Mateusz GOS,07 JUN 2002,POL,953,1500m [1500m ind.],Indoor,1500 Metres,26 FEB 2022,3:50.60,"Arena, Toruń (POL)"
344,Mateusz GOS,07 JUN 2002,POL,953,1500m [1500m ind.],Indoor,2000 Metres,23 JAN 2021,5:36.48,"Arena, Toruń (POL)"
345,Mateusz GOS,07 JUN 2002,POL,953,1500m [1500m ind.],Indoor,3000 Metres,14 FEB 2021,8:30.98,"Arena, Toruń (POL)"
346,Mateusz GOS,07 JUN 2002,POL,953,1500m [1500m ind.],Indoor,3000 Metres,06 MAR 2022,8:19.21,"Arena, Toruń (POL)"
347,Luke GEORGE,28 SEP 1999,USA,953,1500m [Mile ind.],Outdoor,800 Metres,29 JUL 2017,1:54.31,"Lawrence, KS (USA)"
348,Luke GEORGE,28 SEP 1999,USA,953,1500m [Mile ind.],Outdoor,800 Metres,10 JUN 2018,1:51.09,"Portland, OR (USA)"
349,Luke GEORGE,28 SEP 1999,USA,953,1500m [Mile ind.],Outdoor,800 Metres,23 MAR 2019,1:52.32,"San Antonio, TX (USA)"
350,Luke GEORGE,28 SEP 1999,USA,953,1500m [Mile ind.],Outdoor,800 Metres,17 APR 2021,1:57.26,"Cessna Stadium, Wichita, KS (USA)"
351,Luke GEORGE,28 SEP 1999,USA,953,1500m [Mile ind.],Outdoor,800 Metres,08 APR 2022,1:55.99,"John McDonnell Field, Fayetteville, AR (USA)"
352,Luke GEORGE,28 SEP 1999,USA,953,1500m [Mile ind.],Outdoor,1500 Metres,30 JUL 2017,3:59.29,"Lawrence, KS (USA)"
353,Luke GEORGE,28 SEP 1999,USA,953,1500m [Mile ind.],Outdoor,1500 Metres,13 APR 2019,3:46.96,"Los Angeles, CA (USA)"
354,Luke GEORGE,28 SEP 1999,USA,953,1500m [Mile ind.],Outdoor,1500 Metres,01 APR 2022,3:51.38,"Cobb Track and Angell Field, Stanford, CA (USA)"
355,Luke GEORGE,28 SEP 1999,USA,953,1500m [Mile ind.],Outdoor,One Mile,08 JUN 2018,4:08.33,"Shoreline, WA (USA)"
356,Luke GEORGE,28 SEP 1999,USA,953,1500m [Mile ind.],Outdoor,One Mile,29 MAR 2019,4:06.75,"Westwood, CA (USA)"
357,Luke GEORGE,28 SEP 1999,USA,953,1500m [Mile ind.],Outdoor,5000 Metres,12 MAY 2019,15:11.33,"Norman, OK (USA)"
358,Luke GEORGE,28 SEP 1999,USA,953,1500m [Mile ind.],Indoor,800 Metres,18 FEB 2017,2:00.29,"Pocatello, ID (USA)"
359,Luke GEORGE,28 SEP 1999,USA,953,1500m [Mile ind.],Indoor,800 Metres,08 FEB 2019,1:54.69,"Fayetteville, AR (USA)"
360,Luke GEORGE,28 SEP 1999,USA,953,1500m [Mile ind.],Indoor,800 Metres,24 JAN 2020,1:54.35,"Sports Performance Center, Lubbock, TX (USA)"
361,Luke GEORGE,28 SEP 1999,USA,953,1500m [Mile ind.],Indoor,800 Metres,13 FEB 2021,1:52.34,"Randal Tyson Indoor Center, Fayetteville, AR (USA)"
362,Luke GEORGE,28 SEP 1999,USA,953,1500m [Mile ind.],Indoor,800 Metres,12 FEB 2022,1:56.93,"Clemson Indoor Track & Field Complex, Clemson, SC (USA)"
363,Luke GEORGE,28 SEP 1999,USA,953,1500m [Mile ind.],Indoor,1000 Metres,17 JAN 2020,2:27.53,"Randal Tyson Indoor Center, Fayetteville, AR (USA)"
364,Luke GEORGE,28 SEP 1999,USA,953,1500m [Mile ind.],Indoor,1000 Metres,14 JAN 2022,2:27.75,"Randal Tyson Indoor Center, Fayetteville, AR (USA)"
365,Luke GEORGE,28 SEP 1999,USA,953,1500m [Mile ind.],Indoor,One Mile,22 FEB 2019,4:11.77,"Lubbock, TX (USA)"
366,Luke GEORGE,28 SEP 1999,USA,953,1500m [Mile ind.],Indoor,One Mile,01 FEB 2020,4:11.30,"Randal Tyson Indoor Center, Fayetteville, AR (USA)"
367,Luke GEORGE,28 SEP 1999,USA,953,1500m [Mile ind.],Indoor,One Mile,05 FEB 2021,4:21.66,"Randal Tyson Indoor Center, Fayetteville, AR (USA)"
368,Luke GEORGE,28 SEP 1999,USA,953,1500m [Mile ind.],Indoor,One Mile,18 FEB 2022,4:10.42,"Randal Tyson Indoor Center, Fayetteville, AR (USA)"
369,Luke GEORGE,28 SEP 1999,USA,953,1500m [Mile ind.],Indoor,3000 Metres,23 FEB 2019,9:01.87,"Lubbock, TX (USA)"
370,Luke GEORGE,28 SEP 1999,USA,953,1500m [Mile ind.],Indoor,Distance Medley Relay,21 FEB 2020,9:39.16,"JDL Fast Track, Winston Salem, NC (USA)"
371,Alexander PETRECCA,,USA,953,1500m [Mile ind.],Outdoor,800 Metres,03 JUN 2015,2:00.31,"New Britain, CT (USA)"
372,Alexander PETRECCA,,USA,953,1500m [Mile ind.],Outdoor,800 Metres,16 APR 2016,2:00.72,"Gettysburg, PA (USA)"
373,Alexander PETRECCA,,USA,953,1500m [Mile ind.],Outdoor,800 Metres,08 APR 2017,2:00.06,"Princeton, NJ (USA)"
374,Alexander PETRECCA,,USA,953,1500m [Mile ind.],Outdoor,800 Metres,28 APR 2018,1:58.51,"Shippensburg, PA (USA)"
375,Alexander PETRECCA,,USA,953,1500m [Mile ind.],Outdoor,800 Metres,14 APR 2019,1:55.48,"Lewisburg, PA (USA)"
376,Alexander PETRECCA,,USA,953,1500m [Mile ind.],Outdoor,800 Metres,09 APR 2022,1:56.65,"SCSU Jess Dow Field, New Haven, CT (USA)"
377,Alexander PETRECCA,,USA,953,1500m [Mile ind.],Outdoor,1500 Metres,17 MAY 2017,4:02.08,"Swarthmore, PA (USA)"
378,Alexander PETRECCA,,USA,953,1500m [Mile ind.],Outdoor,1500 Metres,14 MAY 2018,3:58.55,"Swarthmore, PA (USA)"
379,Alexander PETRECCA,,USA,953,1500m [Mile ind.],Outdoor,1500 Metres,13 APR 2019,3:57.85,"Lewisburg, PA (USA)"
380,Alexander PETRECCA,,USA,953,1500m [Mile ind.],Outdoor,1500 Metres,27 JUL 2020,3:57.77,"William Hall High, West Hartford, CT (USA)"
381,Alexander PETRECCA,,USA,953,1500m [Mile ind.],Outdoor,1500 Metres,15 MAY 2021,3:54.89,"Lincoln Park, Jersey City, NJ (USA)"
382,Alexander PETRECCA,,USA,953,1500m [Mile ind.],Outdoor,1500 Metres,22 APR 2022,3:52.18,"UVA Lanningan Field, Charlottesville, VA (USA)"
383,Alexander PETRECCA,,USA,953,1500m [Mile ind.],Outdoor,One Mile,29 AUG 2020,4:12.17,"Columbia International University, Columbia, SC (USA)"
384,Alexander PETRECCA,,USA,953,1500m [Mile ind.],Outdoor,One Mile,01 JUL 2022,4:30.12,"OceanFirst Bank Center, West Long Branch, NJ (USA)"
385,Alexander PETRECCA,,USA,953,1500m [Mile ind.],Outdoor,5000 Metres,22 APR 2017,15:49.47,"Gettysburg, PA (USA)"
386,Alexander PETRECCA,,USA,953,1500m [Mile ind.],Outdoor,5000 Metres,23 MAR 2019,15:57.08,"Elizabethtown, PA (USA)"
387,Alexander PETRECCA,,USA,953,1500m [Mile ind.],Outdoor,5000 Metres,13 JUL 2020,14:54.63,"William Hall High, West Hartford, CT (USA)"
388,Alexander PETRECCA,,USA,953,1500m [Mile ind.],Outdoor,5000 Metres,09 APR 2022,15:23.05,"SCSU Jess Dow Field, New Haven, CT (USA)"
389,Alexander PETRECCA,,USA,953,1500m [Mile ind.],Outdoor,5 Miles Road,28 NOV 2019,25:55,"Southport, CT (USA)"
390,Alexander PETRECCA,,USA,953,1500m [Mile ind.],Outdoor,5 Miles Road,25 NOV 2021,24:56,"Southport, CT (USA)"
391,Alexander PETRECCA,,USA,953,1500m [Mile ind.],Outdoor,4x800 Metres Relay,06 MAY 2017,7:52.11,"Baltimore, MD (USA)"
392,Alexander PETRECCA,,USA,953,1500m [Mile ind.],Indoor,600 Metres,04 MAR 2022,1:23.15,"Armory Track, New York, NY (USA)"
393,Alexander PETRECCA,,USA,953,1500m [Mile ind.],Indoor,800 Metres,24 FEB 2019,1:57.34,"Lancaster, PA (USA)"
394,Alexander PETRECCA,,USA,953,1500m [Mile ind.],Indoor,1000 Metres,19 JAN 2020,2:31.46,"Armory Track, New York, NY (USA)"
395,Alexander PETRECCA,,USA,953,1500m [Mile ind.],Indoor,One Mile,02 MAR 2019,4:22.00,"Salem, VA (USA)"
396,Alexander PETRECCA,,USA,953,1500m [Mile ind.],Indoor,One Mile,27 FEB 2022,4:10.90,"Boston Univ. Track & Tennis Center, Boston, MA (USA)"
397,Alexander PETRECCA,,USA,953,1500m [Mile ind.],Indoor,3000 Metres,02 FEB 2019,9:00.46,"Selinsgrove, PA (USA)"
398,Alexander PETRECCA,,USA,953,1500m [Mile ind.],Indoor,3000 Metres,09 JAN 2020,8:38.00,"New York, NY (USA)"
399,Alexander PETRECCA,,USA,953,1500m [Mile ind.],Indoor,3000 Metres,12 FEB 2022,8:31.41,"Boston Univ. Track & Tennis Center, Boston, MA (USA)"
400,Alexander PETRECCA,,USA,953,1500m [Mile ind.],Indoor,5000 Metres,07 DEC 2019,15:13.63,"Boston Univ. Track & Tennis Center, Boston, MA (USA)"
401,Alexander PETRECCA,,USA,953,1500m [Mile ind.],Indoor,5000 Metres,04 DEC 2021,15:00.19,"Boston Univ. Track & Tennis Center, Boston, MA (USA)"
402,Dylan KRENCZEK,12 JUN 2001,RSA,953,1500m,Outdoor,800 Metres,12 MAR 2022,1:53.33,"SA Athletic Stadium, Adelaide (AUS)"
403,Dylan KRENCZEK,12 JUN 2001,RSA,953,1500m,Outdoor,1500 Metres,31 MAR 2017,3:58.63,Durban (RSA)
404,Dylan KRENCZEK,12 JUN 2001,RSA,953,1500m,Outdoor,1500 Metres,27 APR 2018,3:59.33,Boksburg (RSA)
405,Dylan KRENCZEK,12 JUN 2001,RSA,953,1500m,Outdoor,1500 Metres,26 JAN 2019,4:00.17,Germiston (RSA)
406,Dylan KRENCZEK,12 JUN 2001,RSA,953,1500m,Outdoor,1500 Metres,18 DEC 2020,3:54.41,"SA Athletic Stadium, Adelaide (AUS)"
407,Dylan KRENCZEK,12 JUN 2001,RSA,953,1500m,Outdoor,1500 Metres,20 JAN 2021,3:51.33,"SA Athletic Stadium, Adelaide (AUS)"
408,Dylan KRENCZEK,12 JUN 2001,RSA,953,1500m,Outdoor,1500 Metres,24 MAR 2022,3:49.69,"Hagenauer Reserve, Box Hill, Melbourne (AUS)"
409,Dylan KRENCZEK,12 JUN 2001,RSA,953,1500m,Outdoor,3000 Metres,07 NOV 2020,8:46.30,"SA Athletic Stadium, Adelaide (AUS)"
410,Dylan KRENCZEK,12 JUN 2001,RSA,953,1500m,Outdoor,3000 Metres,31 MAR 2021,9:07.20,"SA Athletic Stadium, Adelaide (AUS)"
411,Dylan KRENCZEK,12 JUN 2001,RSA,953,1500m,Outdoor,3000 Metres,03 FEB 2022,8:47.35,"SA Athletic Stadium, Adelaide (AUS)"
412,Dylan KRENCZEK,12 JUN 2001,RSA,953,1500m,Outdoor,5 Kilometres,26 JUN 2021,15:24,West Beach (AUS)
413,Ondřej GAJDOŠ,04 JAN 2004,CZE,952,1500m,Outdoor,800 Metres,04 SEP 2021,1:54.78,Ceske Budejovice (CZE)
414,Ondřej GAJDOŠ,04 JAN 2004,CZE,952,1500m,Outdoor,800 Metres,11 JUN 2022,1:52.40,Kolin (CZE)
415,Ondřej GAJDOŠ,04 JAN 2004,CZE,952,1500m,Outdoor,1500 Metres,14 AUG 2021,3:57.27,"Sports Stadium CESA VUT, Brno (CZE)"
416,Ondřej GAJDOŠ,04 JAN 2004,CZE,952,1500m,Outdoor,1500 Metres,25 JUN 2022,3:42.82,"Stadion U Červených domků, Hodonín (CZE)"
417,Ondřej GAJDOŠ,04 JAN 2004,CZE,952,1500m,Outdoor,3000 Metres,22 AUG 2021,8:20.20,"Stadion Juliska, Praha (CZE)"
418,Tiago SABINO,26 SEP 2001,POR,952,1500m [1500m ind.],Outdoor,800 Metres,17 JUL 2021,1:56.01,"Estadio Universitario, Lisboa (POR)"
419,Tiago SABINO,26 SEP 2001,POR,952,1500m [1500m ind.],Outdoor,1000 Metres,20 DEC 2020,2:31.36,"Centro Desportivo Nacional do Jamor, Lisboa (POR)"
420,Tiago SABINO,26 SEP 2001,POR,952,1500m [1500m ind.],Outdoor,1500 Metres,24 JUL 2021,3:51.67,"Estadio Universitario, Lisboa (POR)"
421,Tiago SABINO,26 SEP 2001,POR,952,1500m [1500m ind.],Outdoor,1500 Metres,05 FEB 2022,3:50.29,"Estadio Universitario, Lisboa (POR)"
422,Tiago SABINO,26 SEP 2001,POR,952,1500m [1500m ind.],Outdoor,3000 Metres,29 FEB 2020,8:55.83,Torres Vedras (POR)
423,Tiago SABINO,26 SEP 2001,POR,952,1500m [1500m ind.],Outdoor,3000 Metres,25 APR 2021,8:28.00,"Estádio 1o de Maio, Lisboa (POR)"
424,Tiago SABINO,26 SEP 2001,POR,952,1500m [1500m ind.],Outdoor,3000 Metres,06 FEB 2022,8:22.01,"Estadio Universitario, Lisboa (POR)"
425,Tiago SABINO,26 SEP 2001,POR,952,1500m [1500m ind.],Outdoor,5000 Metres,01 MAY 2021,14:51.37,"Estadio Nacional, Lisboa (POR)"
426,Tiago SABINO,26 SEP 2001,POR,952,1500m [1500m ind.],Indoor,1500 Metres,26 DEC 2020,4:01.18,"Expocentro, Pombal (POR)"
427,Tiago SABINO,26 SEP 2001,POR,952,1500m [1500m ind.],Indoor,1500 Metres,05 MAR 2022,3:53.47,"Expocentro, Pombal (POR)"
428,Tiago SABINO,26 SEP 2001,POR,952,1500m [1500m ind.],Indoor,3000 Metres,28 FEB 2021,8:39.46,"Expocentro, Pombal (POR)"
429,Tiago SABINO,26 SEP 2001,POR,952,1500m [1500m ind.],Indoor,3000 Metres,06 MAR 2022,8:26.11,"Expocentro, Pombal (POR)"
430,Masato SAIKI,09 JAN 1995,JPN,952,1500m,Outdoor,800 Metres,07 OCT 2019,1:52.28,"Prefectural Kasamatsu Stadium, Hitachinaka (JPN)"
431,Masato SAIKI,09 JAN 1995,JPN,952,1500m,Outdoor,800 Metres,26 SEP 2021,1:51.51,"Yanmar Stadium Nagai, Osaka (JPN)"
432,Masato SAIKI,09 JAN 1995,JPN,952,1500m,Outdoor,1000 Metres,30 OCT 2021,2:25.00,"Komazawa Olympic Park Athletic Stadium, Tokyo (JPN)"
433,Masato SAIKI,09 JAN 1995,JPN,952,1500m,Outdoor,1500 Metres,11 SEP 2015,3:49.93,Osaka (JPN)
434,Masato SAIKI,09 JAN 1995,JPN,952,1500m,Outdoor,1500 Metres,02 SEP 2016,3:50.66,Kumagaya (JPN)
435,Masato SAIKI,09 JAN 1995,JPN,952,1500m,Outdoor,1500 Metres,08 SEP 2017,3:53.89,Fukui (JPN)
436,Masato SAIKI,09 JAN 1995,JPN,952,1500m,Outdoor,1500 Metres,14 OCT 2018,3:44.85,Niigata (JPN)
437,Masato SAIKI,09 JAN 1995,JPN,952,1500m,Outdoor,1500 Metres,13 JUL 2019,3:42.69,Shibetsu (JPN)
438,Masato SAIKI,09 JAN 1995,JPN,952,1500m,Outdoor,1500 Metres,01 OCT 2020,3:46.06,"Denka Big Swan Stadium, Niigata (JPN)"
439,Masato SAIKI,09 JAN 1995,JPN,952,1500m,Outdoor,1500 Metres,15 MAY 2021,3:43.45,"Prefectural Stadium, Kumagaya (JPN)"
440,Masato SAIKI,09 JAN 1995,JPN,952,1500m,Outdoor,1500 Metres,09 APR 2022,3:47.87,"Egao Kenko Stadium, Kumamoto (JPN)"
441,Masato SAIKI,09 JAN 1995,JPN,952,1500m,Outdoor,3000 Metres,17 JUL 2019,8:07.34,Kitami (JPN)
442,Masato SAIKI,09 JAN 1995,JPN,952,1500m,Outdoor,5000 Metres,13 NOV 2016,14:03.99,Yokohama (JPN)
443,Masato SAIKI,09 JAN 1995,JPN,952,1500m,Outdoor,5000 Metres,28 MAY 2017,14:26.26,Yokohama (JPN)
444,Masato SAIKI,09 JAN 1995,JPN,952,1500m,Outdoor,5000 Metres,08 APR 2018,14:54.77,Tsukuba (JPN)
445,Masato SAIKI,09 JAN 1995,JPN,952,1500m,Outdoor,5000 Metres,18 JUL 2020,14:29.16,"Athletics Stadium, Toyama (JPN)"
446,Masato SAIKI,09 JAN 1995,JPN,952,1500m,Outdoor,5000 Metres,05 DEC 2021,14:07.36,"NITTAIDAI Athletic Stadium, Yokohama (JPN)"
447,Masato SAIKI,09 JAN 1995,JPN,952,1500m,Outdoor,"10,000 Metres",24 SEP 2016,29:35.82,Yokohama (JPN)
448,Masato SAIKI,09 JAN 1995,JPN,952,1500m,Outdoor,"10,000 Metres",05 DEC 2020,29:23.70,"NITTAIDAI Athletic Stadium, Yokohama (JPN)"
449,Masato SAIKI,09 JAN 1995,JPN,952,1500m,Outdoor,3000 Metres Steeplechase,10 SEP 2017,9:01.31,Fukui (JPN)
450,Masato SAIKI,09 JAN 1995,JPN,952,1500m,Outdoor,3000 Metres Steeplechase,08 SEP 2018,8:58.33,Kawasaki (JPN)
451,Kaelan HOUSE,2001,CAN,952,1500m [Mile],Outdoor,800 Metres,23 JUN 2019,1:59.33,Burnaby (CAN)
452,Kaelan HOUSE,2001,CAN,952,1500m [Mile],Outdoor,800 Metres,03 JUL 2021,1:55.34,"Swangard Stadium, Burnaby (CAN)"
453,Kaelan HOUSE,2001,CAN,952,1500m [Mile],Outdoor,800 Metres,16 JUN 2022,1:49.48,"Centennial Stadium, Victoria (CAN)"
454,Kaelan HOUSE,2001,CAN,952,1500m [Mile],Outdoor,1500 Metres,18 JUN 2021,3:57.47,"Swangard Stadium, Burnaby (CAN)"
455,Kaelan HOUSE,2001,CAN,952,1500m [Mile],Outdoor,1500 Metres,14 MAY 2022,3:48.93,"Swangard Stadium, Burnaby (CAN)"
456,Kaelan HOUSE,2001,CAN,952,1500m [Mile],Outdoor,One Mile,30 APR 2022,4:14.17,"Terry Fox Field - SFU, Burnaby (CAN)"
457,Kaelan HOUSE,2001,CAN,952,1500m [Mile],Outdoor,4x400 Metres Relay,26 JUN 2022,3:18.11,"McLeod Stadium, Langley (CAN)"
458,Kaelan HOUSE,2001,CAN,952,1500m [Mile],Indoor,600 Metres,11 JAN 2020,1:26.53,"Field House, Saskatoon (CAN)"
459,Kaelan HOUSE,2001,CAN,952,1500m [Mile],Indoor,1000 Metres,21 FEB 2020,2:42.97,"Field House, Saskatoon (CAN)"
460,Karsen VESTY,27 JUN 2004,NZL,952,1500m [Mile],Outdoor,800 Metres,20 NOV 2021,1:54.82,"Manawatu Community Athletic Track, Palmerston North (NZL)"
461,Karsen VESTY,27 JUN 2004,NZL,952,1500m [Mile],Outdoor,800 Metres,22 JAN 2022,1:52.22,"Hawkes Bay Sports Park, Hastings (NZL)"
462,Karsen VESTY,27 JUN 2004,NZL,952,1500m [Mile],Outdoor,1000 Metres,24 NOV 2020,2:37.82,"Mitre10 Sports Park, Hastings (NZL)"
463,Karsen VESTY,27 JUN 2004,NZL,952,1500m [Mile],Outdoor,1500 Metres,28 NOV 2020,4:03.01,"Colin Pugh Sports Bowl, Masterton (NZL)"
464,Karsen VESTY,27 JUN 2004,NZL,952,1500m [Mile],Outdoor,1500 Metres,20 NOV 2021,3:58.67,"Manawatu Community Athletic Track, Palmerston North (NZL)"
465,Karsen VESTY,27 JUN 2004,NZL,952,1500m [Mile],Outdoor,1500 Metres,22 MAR 2022,3:48.26,"Mitre10 Sports Park, Hastings (NZL)"
466,Karsen VESTY,27 JUN 2004,NZL,952,1500m [Mile],Outdoor,One Mile,02 JUN 2022,4:09.20,"AUT Millennium, Auckland (NZL)"
467,Karsen VESTY,27 JUN 2004,NZL,952,1500m [Mile],Outdoor,3000 Metres,30 JAN 2021,8:52.96,"Cooks Gardens, Wanganui (NZL)"
468,Karsen VESTY,27 JUN 2004,NZL,952,1500m [Mile],Outdoor,4x400 Metres Relay,04 MAR 2022,3:22.58,"Hawkes Bay Sports Park, Hastings (NZL)"
469,Joni VIRKKALA,27 JUN 1995,FIN,952,1500m,Outdoor,400 Metres,04 JUL 2021,51.38,"Oinaalan urheilukenttä, Jämsänkoski (FIN)"
470,Joni VIRKKALA,27 JUN 1995,FIN,952,1500m,Outdoor,400 Metres,23 JUL 2022,50.90,"Kaarlen kenttä, Vaasa (FIN)"
471,Joni VIRKKALA,27 JUN 1995,FIN,952,1500m,Outdoor,800 Metres,19 JUL 2013,1:59.36,Helsinki (FIN)
472,Joni VIRKKALA,27 JUN 1995,FIN,952,1500m,Outdoor,800 Metres,18 JUL 2014,1:57.55,Pedersöre (FIN)
473,Joni VIRKKALA,27 JUN 1995,FIN,952,1500m,Outdoor,800 Metres,16 AUG 2015,2:06.19,Lahti (FIN)
474,Joni VIRKKALA,27 JUN 1995,FIN,952,1500m,Outdoor,800 Metres,06 AUG 2016,2:01.04,Lappeenranta (FIN)
475,Joni VIRKKALA,27 JUN 1995,FIN,952,1500m,Outdoor,800 Metres,21 JUN 2019,1:58.05,Keuruu (FIN)
476,Joni VIRKKALA,27 JUN 1995,FIN,952,1500m,Outdoor,800 Metres,01 SEP 2020,1:54.40,"Harjun stadion, Jyväskylä (FIN)"
477,Joni VIRKKALA,27 JUN 1995,FIN,952,1500m,Outdoor,800 Metres,19 AUG 2021,1:52.00,"Stadion, Lahti (FIN)"
478,Joni VIRKKALA,27 JUN 1995,FIN,952,1500m,Outdoor,800 Metres,25 JUN 2022,1:52.56,"Raatin Stadion, Oulu (FIN)"
479,Joni VIRKKALA,27 JUN 1995,FIN,952,1500m,Outdoor,1000 Metres,11 JUN 2019,2:35.03,Seinäjoki (FIN)
480,Joni VIRKKALA,27 JUN 1995,FIN,952,1500m,Outdoor,1500 Metres,20 JUL 2013,4:16.12,Helsinki (FIN)
481,Joni VIRKKALA,27 JUN 1995,FIN,952,1500m,Outdoor,1500 Metres,18 JUL 2014,4:08.42,Pedersöre (FIN)
482,Joni VIRKKALA,27 JUN 1995,FIN,952,1500m,Outdoor,1500 Metres,15 AUG 2015,4:16.11,Lahti (FIN)
483,Joni VIRKKALA,27 JUN 1995,FIN,952,1500m,Outdoor,1500 Metres,05 AUG 2016,4:11.56,Lappeenranta (FIN)
484,Joni VIRKKALA,27 JUN 1995,FIN,952,1500m,Outdoor,1500 Metres,07 JUL 2019,4:06.73,Raasepori (FIN)
485,Joni VIRKKALA,27 JUN 1995,FIN,952,1500m,Outdoor,1500 Metres,26 AUG 2020,3:54.23,"Eläintarhan urheilukenttä, Helsinki (FIN)"
486,Joni VIRKKALA,27 JUN 1995,FIN,952,1500m,Outdoor,1500 Metres,29 JUN 2021,3:52.94,"Kaarlen kenttä, Vaasa (FIN)"
487,Joni VIRKKALA,27 JUN 1995,FIN,952,1500m,Outdoor,1500 Metres,26 JUN 2022,3:51.97,"Raatin Stadion, Oulu (FIN)"
488,Joni VIRKKALA,27 JUN 1995,FIN,952,1500m,Outdoor,3000 Metres,15 SEP 2013,9:15.91,Espoo (FIN)
489,Joni VIRKKALA,27 JUN 1995,FIN,952,1500m,Outdoor,3000 Metres,25 MAY 2022,8:23.01,Lahti (FIN)
490,Joni VIRKKALA,27 JUN 1995,FIN,952,1500m,Indoor,400 Metres,26 JAN 2014,53.61,Kuortane (FIN)
491,Joni VIRKKALA,27 JUN 1995,FIN,952,1500m,Indoor,400 Metres,06 FEB 2022,51.47,"Hipposhalli, Jyväskylä (FIN)"
492,Joni VIRKKALA,27 JUN 1995,FIN,952,1500m,Indoor,800 Metres,16 FEB 2014,2:01.20,Helsinki (FIN)
493,Joni VIRKKALA,27 JUN 1995,FIN,952,1500m,Indoor,800 Metres,06 MAR 2016,2:07.42,Helsinki (FIN)
494,Joni VIRKKALA,27 JUN 1995,FIN,952,1500m,Indoor,800 Metres,18 JAN 2020,1:57.25,Jyväskylä (FIN)
495,Joni VIRKKALA,27 JUN 1995,FIN,952,1500m,Indoor,800 Metres,31 JAN 2021,1:55.71,"Kuortanehalli, Kuortane (FIN)"
496,Joni VIRKKALA,27 JUN 1995,FIN,952,1500m,Indoor,800 Metres,05 FEB 2022,1:54.34,"Hipposhalli, Jyväskylä (FIN)"
497,Joni VIRKKALA,27 JUN 1995,FIN,952,1500m,Indoor,1500 Metres,05 MAR 2016,4:14.41,Helsinki (FIN)
498,Joni VIRKKALA,27 JUN 1995,FIN,952,1500m,Indoor,1500 Metres,20 FEB 2021,4:00.88,"Hipposhalli, Jyväskylä (FIN)"
499,Brogan GIFFIN,,USA,952,1500m [Mile ind.],Outdoor,1500 Metres,15 APR 2022,3:48.03,"Cougar Athletic Stadium, Azusa, CA (USA)"
500,Brogan GIFFIN,,USA,952,1500m [Mile ind.],Outdoor,3000 Metres,29 JAN 2022,8:28.54,"Dempsey Indoor, Seattle, WA (USA)"
501,Brogan GIFFIN,,USA,952,1500m [Mile ind.],Outdoor,5000 Metres,01 APR 2022,14:17.37,"Cobb Track and Angell Field, Stanford, CA (USA)"
502,Brogan GIFFIN,,USA,952,1500m [Mile ind.],Indoor,1500 Metres,14 MAR 2021,4:02.09,"Virginia Beach Sports Center, Virginia Beach, VA (USA)"
503,Brogan GIFFIN,,USA,952,1500m [Mile ind.],Indoor,One Mile,05 FEB 2021,4:21.66,"Virginia Beach Sports Center, Virginia Beach, VA (USA)"
504,Brogan GIFFIN,,USA,952,1500m [Mile ind.],Indoor,One Mile,05 FEB 2022,4:11.24,"The Podium, Spokane, WA (USA)"
505,Brogan GIFFIN,,USA,952,1500m [Mile ind.],Indoor,3000 Metres,13 MAR 2021,8:40.19,"Virginia Beach Sports Center, Virginia Beach, VA (USA)"
506,Brogan GIFFIN,,USA,952,1500m [Mile ind.],Indoor,3000 Metres,26 FEB 2022,8:26.41,"Convention Center, Albuquerque, NM (USA)"
507,Brogan GIFFIN,,USA,952,1500m [Mile ind.],Indoor,Two Miles,27 FEB 2021,9:13.24,"Virginia Beach Sports Center, Virginia Beach, VA (USA)"
508,Brogan GIFFIN,,USA,952,1500m [Mile ind.],Indoor,5000 Metres,04 DEC 2021,14:44.47,"Boston Univ. Track & Tennis Center, Boston, MA (USA)"
509,Keeton THORNSBERRY,,USA,952,1500m,Outdoor,1500 Metres,05 JUN 2022,3:48.52,"Vanderbilt Track, Nashville, TN (USA)"
510,Keeton THORNSBERRY,,USA,952,1500m,Outdoor,3000 Metres,25 MAR 2022,8:53.90,"Cregger Track, Columbia, SC (USA)"
511,Keeton THORNSBERRY,,USA,952,1500m,Outdoor,5000 Metres,14 MAY 2022,15:59.41,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)"
512,Keeton THORNSBERRY,,USA,952,1500m,Indoor,One Mile,27 FEB 2020,4:13.95,"CrossPlex Athletic Facility, Birmingham, AL (USA)"
513,Keeton THORNSBERRY,,USA,952,1500m,Indoor,One Mile,17 FEB 2021,4:08.86,"Norton Sports Center, Louisville, KY (USA)"
514,Keeton THORNSBERRY,,USA,952,1500m,Indoor,3000 Metres,14 FEB 2020,8:19.99,"Gladstein Fieldhouse Indiana Un., Bloomington, IN (USA)"
515,Ethan O'SHEA,06 JUL 2002,GBR,952,1500m,Outdoor,800 Metres,03 JUN 2017,1:58.23,Milton Keynes (GBR)
516,Ethan O'SHEA,06 JUL 2002,GBR,952,1500m,Outdoor,800 Metres,05 MAY 2019,1:57.59,Birmingham (GBR)
